Date,Order_ID,Customer_ID,City,State,Region,Category,Product,Price,Qty,Sales,Delivery_Time
12-08-2024,SO56894,CUST 15885,Surat,Gujarat,West,Furniture,Chairs,5266,3,14218,3
12-08-2024,SO56852,CUST 21365,Surat,Gujarat,West,Office Supplies,Paper,537,13,6283,5
12-08-2024,SO56872,CUST 21288,Pune,Maharashtra,West,Technology,Machines,11908,1,10717,3
12-08-2024,SO56874,CUST 11922,Ajmer,Rajasthan,West,Technology,Computer,14106,2,25391,4
12-08-2024,SO56902,CUST 12004,Ajmer,Rajasthan,West,Technology,Machines,11975,1,10778,4
12-08-2024,SO56877,CUST 15519,Kolkata,West Bengal,East,Office Supplies,Paper,667,11,6603,5
12-08-2024,SO56899,CUST 17051,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,529,10,4761,3
12-08-2024,SO56899,CUST 17051,Faridabad,Haryana,North,Office Supplies,Bag,767,16,11045,2
12-08-2024,SO56864,CUST 28281,Faridabad,Haryana,North,Furniture,Chairs,7286,5,32787,3
12-08-2024,SO56864,CUST 28281,Faridabad,Haryana,North,Technology,Computer,12530,1,11277,2
12-08-2024,SO56878,CUST 13308,Faridabad,Haryana,North,Furniture,Tables,7795,3,21047,2
12-08-2024,SO56871,CUST 26240,Korba,Chhattisgarh,Middle,Furniture,Chairs,5298,4,19073,1
12-08-2024,SO56870,CUST 24419,Nagpur,Maharashtra,West,Technology,Computer,14511,2,26120,1
12-08-2024,SO56891,CUST 11866,Jaipur,Rajasthan,West,Office Supplies,Paper,276,16,3974,4
12-08-2024,SO56905,CUST 22887,Mangalore,Karnataka,South,Furniture,Chairs,7398,3,19975,2
13-08-2024,SO56905,CUST 22887,Mangalore,Karnataka,South,Technology,Computer,12606,2,22691,4
13-08-2024,SO56905,CUST 22887,Ujjain,Madhya Pradesh,Middle,Office Supplies,Paper,586,10,5274,1
13-08-2024,SO56879,CUST 17217,Thane,Maharashtra,West,Technology,Computer,11490,1,10341,1
13-08-2024,SO56879,CUST 17217,Ranchi,Jharkhand,East,Office Supplies,Paper,141,19,2411,4
13-08-2024,SO56868,CUST 16358,Guwahati,Assam,East,Office Supplies,Bag,261,13,3054,3
13-08-2024,SO56868,CUST 16358,Guwahati,Assam,East,Office Supplies,Envelopes,831,10,7479,5
13-08-2024,SO56888,CUST 12927,Jamshedpur,Jharkhand,East,Technology,Machines,14150,2,25470,3
13-08-2024,SO56888,CUST 12927,Jamshedpur,Jharkhand,East,Furniture,Chairs,6247,4,22489,4
13-08-2024,SO56851,CUST 21363,Bangalore,Karnataka,South,Office Supplies,Envelopes,908,16,13075,2
13-08-2024,SO56958,CUST 24140,Hyderabad,Telangana,South,Technology,Machines,11811,2,21260,2
13-08-2024,SO56958,CUST 24140,Hyderabad,Telangana,South,Technology,Machines,13405,1,12065,1
13-08-2024,SO56957,CUST 13258,Srinagar,Jammu and Kashmir,North,Furniture,Tables,6979,6,37687,1
13-08-2024,SO56938,CUST 11789,Bokaro,Jharkhand,East,Technology,Machines,14570,1,13113,1
13-08-2024,SO56923,CUST 21782,Durgapur,West Bengal,East,Office Supplies,Bag,598,13,6997,5
13-08-2024,SO56923,CUST 21782,Madurai,Tamil Nadu,South,Furniture,Chairs,7041,5,31685,2
13-08-2024,SO56936,CUST 12814,Guntur,Andhra Pradesh,South,Technology,Computer,10035,2,18063,2
13-08-2024,SO56916,CUST 17744,Guntur,Andhra Pradesh,South,Furniture,Chairs,6950,3,18765,4
13-08-2024,SO56920,CUST 11212,Durg,Chhattisgarh,Middle,Technology,Computer,11226,2,20207,3
13-08-2024,SO56931,CUST 14202,Mangalore,Karnataka,South,Furniture,Chairs,7780,6,42012,1
13-08-2024,SO56922,CUST 24982,Anantapur,Andhra Pradesh,South,Technology,Computer,14702,1,13232,5
13-08-2024,SO56927,CUST 19242,Agra,Uttar Pradesh,Middle,Furniture,Chairs,7019,3,18951,1
13-08-2024,SO56934,CUST 12295,Coimbatore,Tamil Nadu,South,Office Supplies,Envelopes,649,15,8762,2
13-08-2024,SO56924,CUST 14274,Indore,Madhya Pradesh,Middle,Technology,Computer,14582,1,13124,3
13-08-2024,SO56945,CUST 29180,Bokaro,Jharkhand,East,Office Supplies,Bag,403,11,3990,1
13-08-2024,SO56925,CUST 11769,Guntur,Andhra Pradesh,South,Furniture,Chairs,7128,5,32076,5
13-08-2024,SO56956,CUST 21673,New Delhi,Delhi,North,Furniture,Chairs,7513,4,27047,2
13-08-2024,SO56956,CUST 21673,Bhubaneswar,Odisha,East,Office Supplies,Bag,311,12,3359,2
13-08-2024,SO56951,CUST 28845,New Delhi,Delhi,North,Technology,Computer,11735,2,21123,3
13-08-2024,SO56933,CUST 17843,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,664,16,9562,2
13-08-2024,SO56948,CUST 12354,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,822,19,14056,3
13-08-2024,SO56929,CUST 14594,Agra,Uttar Pradesh,Middle,Technology,Machines,10218,1,9196,5
13-08-2024,SO56910,CUST 11019,Raipur,Chhattisgarh,Middle,Furniture,Chairs,6980,3,18846,5
13-08-2024,SO56912,CUST 28783,Raipur,Chhattisgarh,Middle,Technology,Computer,13102,1,11792,5
13-08-2024,SO56950,CUST 12667,Mumbai,Maharashtra,West,Furniture,Chairs,5239,3,14145,4
13-08-2024,SO56950,CUST 12667,Faridabad,Haryana,North,Office Supplies,Paper,681,12,7355,5
13-08-2024,SO56932,CUST 16192,Guwahati,Assam,East,Furniture,Chairs,5800,6,31320,3
13-08-2024,SO56940,CUST 14106,Guwahati,Assam,East,Office Supplies,Envelopes,474,11,4693,1
13-08-2024,SO56940,CUST 14106,Guwahati,Assam,East,Furniture,Tables,6310,4,22716,3
13-08-2024,SO56908,CUST 12653,Bhubaneswar,Odisha,East,Technology,Computer,10256,1,9230,1
13-08-2024,SO56913,CUST 21208,Ajmer,Rajasthan,West,Furniture,Chairs,5024,3,13565,4
13-08-2024,SO56926,CUST 20326,Ajmer,Rajasthan,West,Furniture,Chairs,7814,6,42196,3
13-08-2024,SO56942,CUST 17046,New Delhi,Delhi,North,Technology,Computer,11377,1,10239,5
13-08-2024,SO56909,CUST 12131,Thane,Maharashtra,West,Technology,Computer,11732,2,21118,5
13-08-2024,SO56909,CUST 12131,Thane,Maharashtra,West,Office Supplies,Envelopes,346,12,3737,4
13-08-2024,SO56944,CUST 14130,Mysore,Karnataka,South,Office Supplies,Bag,750,18,12150,3
13-08-2024,SO56954,CUST 19892,Thane,Maharashtra,West,Furniture,Chairs,7792,4,28051,4
13-08-2024,SO56921,CUST 26696,Ajmer,Rajasthan,West,Furniture,Chairs,6067,4,21841,5
13-08-2024,SO56917,CUST 24558,Ajmer,Rajasthan,West,Furniture,Chairs,6091,6,32891,4
13-08-2024,SO56941,CUST 26357,New Delhi,Delhi,North,Office Supplies,Envelopes,206,19,3523,1
13-08-2024,SO56928,CUST 15544,Cuttack,Odisha,East,Furniture,Chairs,5259,6,28399,3
13-08-2024,SO56953,CUST 22078,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,448,19,7661,4
13-08-2024,SO56953,CUST 22078,Thiruvananthapuram,Kerala,South,Office Supplies,Paper,138,20,2484,3
13-08-2024,SO57010,CUST 13259,Ranchi,Jharkhand,East,Office Supplies,Paper,261,15,3524,1
13-08-2024,SO57010,CUST 13259,Ranchi,Jharkhand,East,Office Supplies,Bag,579,16,8338,2
13-08-2024,SO56965,CUST 23096,Guwahati,Assam,East,Furniture,Chairs,6888,4,24797,1
13-08-2024,SO56989,CUST 12865,Nellore,Andhra Pradesh,South,Technology,Computer,14014,2,25225,4
13-08-2024,SO56989,CUST 12865,Patna,Bihar,East,Technology,Computer,13613,1,12252,3
13-08-2024,SO56988,CUST 20574,Patna,Bihar,East,Technology,Computer,10893,1,9804,1
13-08-2024,SO56979,CUST 25925,Patna,Bihar,East,Furniture,Chairs,5248,3,14170,1
13-08-2024,SO57006,CUST 25049,Patna,Bihar,East,Technology,Computer,12402,2,22324,4
13-08-2024,SO57006,CUST 25049,Patna,Bihar,East,Office Supplies,Envelopes,143,16,2059,1
13-08-2024,SO56990,CUST 13785,Bangalore,Karnataka,South,Office Supplies,Paper,572,11,5663,3
13-08-2024,SO56990,CUST 13785,Bangalore,Karnataka,South,Furniture,Chairs,5137,5,23117,2
13-08-2024,SO56969,CUST 23922,Jaipur,Rajasthan,West,Office Supplies,Paper,394,13,4610,2
13-08-2024,SO56967,CUST 15795,Surat,Gujarat,West,Office Supplies,Envelopes,436,18,7063,2
13-08-2024,SO56967,CUST 15795,Surat,Gujarat,West,Technology,Computer,11172,1,10055,5
13-08-2024,SO56993,CUST 11932,Surat,Gujarat,West,Furniture,Chairs,6493,4,23375,5
13-08-2024,SO56993,CUST 11932,Durg,Chhattisgarh,Middle,Office Supplies,Bag,514,10,4626,5
13-08-2024,SO56993,CUST 11932,Kochi,Kerala,South,Technology,Computer,12828,1,11545,4
13-08-2024,SO56976,CUST 20458,Durgapur,West Bengal,East,Office Supplies,Paper,405,15,5468,1
13-08-2024,SO56976,CUST 20458,Durgapur,West Bengal,East,Furniture,Chairs,5270,4,18972,1
13-08-2024,SO57004,CUST 11147,Mumbai,Maharashtra,West,Furniture,Chairs,7365,4,26514,2
13-08-2024,SO56959,CUST 23547,Chennai,Tamil Nadu,South,Furniture,Tables,5334,6,28804,1
13-08-2024,SO57000,CUST 27340,Rajkot,Gujarat,West,Office Supplies,Paper,180,16,2592,1
13-08-2024,SO57000,CUST 27340,Ajmer,Rajasthan,West,Office Supplies,Paper,551,17,8430,3
13-08-2024,SO56977,CUST 28035,Jaipur,Rajasthan,West,Technology,Computer,12681,2,22826,5
13-08-2024,SO57005,CUST 25379,Gorakhpur,Haryana,North,Technology,Computer,14715,2,26487,2
13-08-2024,SO56972,CUST 17119,Gorakhpur,Haryana,North,Technology,Computer,11062,2,19912,2
13-08-2024,SO56974,CUST 23389,Pune,Maharashtra,West,Furniture,Chairs,6021,6,32513,2
13-08-2024,SO56987,CUST 23757,Jammu,Jammu and Kashmir,North,Furniture,Chairs,5752,4,20707,1
13-08-2024,SO56987,CUST 23757,Agra,Uttar Pradesh,Middle,Furniture,Chairs,5993,6,32362,4
13-08-2024,SO56981,CUST 16249,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,228,20,4104,2
13-08-2024,SO56984,CUST 21742,Bangalore,Karnataka,South,Office Supplies,Envelopes,262,13,3065,5
13-08-2024,SO56984,CUST 21742,Bangalore,Karnataka,South,Technology,Computer,12185,2,21933,5
13-08-2024,SO57011,CUST 12637,Bangalore,Karnataka,South,Office Supplies,Bag,929,17,14214,2
13-08-2024,SO57011,CUST 12637,Hyderabad,Telangana,South,Office Supplies,Bag,567,17,8675,1
13-08-2024,SO57001,CUST 27299,Hyderabad,Telangana,South,Furniture,Chairs,6292,4,22651,4
13-08-2024,SO56975,CUST 14363,Rajkot,Gujarat,West,Technology,Computer,10667,2,19201,4
13-08-2024,SO56975,CUST 14363,Rajkot,Gujarat,West,Office Supplies,Paper,280,15,3780,5
13-08-2024,SO56995,CUST 13067,Hyderabad,Telangana,South,Furniture,Chairs,7638,4,27497,4
13-08-2024,SO56995,CUST 13067,Brahmapur,Odisha,East,Technology,Machines,12596,1,11336,4
13-08-2024,SO56960,CUST 13251,Kanpur,Uttar Pradesh,Middle,Office Supplies,Envelopes,762,20,13716,1
13-08-2024,SO56999,CUST 14833,Pune,Maharashtra,West,Office Supplies,Paper,296,10,2664,3
13-08-2024,SO57009,CUST 22541,Bangalore,Karnataka,South,Furniture,Chairs,7888,6,42595,4
13-08-2024,SO57009,CUST 22541,Pune,Maharashtra,West,Furniture,Chairs,6710,6,36234,2
13-08-2024,SO57007,CUST 19744,Pune,Maharashtra,West,Office Supplies,Paper,143,19,2445,4
13-08-2024,SO56991,CUST 25665,Hyderabad,Telangana,South,Office Supplies,Paper,883,14,11126,4
13-08-2024,SO57233,CUST 19787,Kanpur,Uttar Pradesh,Middle,Technology,Machines,13706,2,24671,1
13-08-2024,SO57233,CUST 19787,Jaipur,Rajasthan,West,Furniture,Chairs,6145,5,27653,2
13-08-2024,SO57206,CUST 12970,Thane,Maharashtra,West,Office Supplies,Envelopes,666,15,8991,5
13-08-2024,SO57236,CUST 24354,Nellore,Andhra Pradesh,South,Office Supplies,Envelopes,905,20,16290,4
13-08-2024,SO57193,CUST 16338,Ajmer,Rajasthan,West,Office Supplies,Bag,163,18,2641,4
13-08-2024,SO57214,CUST 21691,Pune,Maharashtra,West,Office Supplies,Paper,330,14,4158,3
13-08-2024,SO57194,CUST 28717,Chennai,Tamil Nadu,South,Furniture,Chairs,6466,5,29097,3
13-08-2024,SO57237,CUST 22899,Nagpur,Maharashtra,West,Office Supplies,Paper,740,15,9990,2
13-08-2024,SO57231,CUST 21001,Vadodara,Gujarat,West,Technology,Computer,10484,1,9436,2
13-08-2024,SO57231,CUST 21001,Jaipur,Rajasthan,West,Office Supplies,Envelopes,842,18,13640,2
13-08-2024,SO57196,CUST 19610,Durgapur,West Bengal,East,Office Supplies,Envelopes,531,19,9080,5
13-08-2024,SO57196,CUST 19610,Mumbai,Maharashtra,West,Office Supplies,Paper,792,10,7128,4
13-08-2024,SO57196,CUST 19610,New Delhi,Delhi,North,Technology,Computer,11744,2,21139,2
13-08-2024,SO57227,CUST 14118,Madurai,Tamil Nadu,South,Office Supplies,Envelopes,476,10,4284,2
13-08-2024,SO57215,CUST 14919,Pune,Maharashtra,West,Office Supplies,Paper,673,16,9691,2
13-08-2024,SO57224,CUST 13187,Hyderabad,Telangana,South,Office Supplies,Envelopes,641,18,10384,3
13-08-2024,SO57239,CUST 26842,Surat,Gujarat,West,Furniture,Chairs,6561,6,35429,5
13-08-2024,SO57228,CUST 11773,Chennai,Tamil Nadu,South,Office Supplies,Bag,636,14,8014,2
13-08-2024,SO57234,CUST 19789,Guntur,Andhra Pradesh,South,Furniture,Chairs,6748,6,36439,1
13-08-2024,SO57192,CUST 11183,Chennai,Tamil Nadu,South,Office Supplies,Paper,785,18,12717,4
13-08-2024,SO57235,CUST 28871,Mangalore,Karnataka,South,Office Supplies,Paper,815,16,11736,2
13-08-2024,SO57235,CUST 28871,Mangalore,Karnataka,South,Office Supplies,Envelopes,520,11,5148,1
13-08-2024,SO57223,CUST 14090,Mumbai,Maharashtra,West,Office Supplies,Bag,488,16,7027,1
13-08-2024,SO57216,CUST 26699,Vadodara,Gujarat,West,Technology,Computer,10621,1,9559,4
13-08-2024,SO57216,CUST 26699,Thane,Maharashtra,West,Technology,Computer,10995,1,9896,3
13-08-2024,SO57201,CUST 11840,Thane,Maharashtra,West,Technology,Computer,14424,2,25963,4
13-08-2024,SO57217,CUST 16304,Thane,Maharashtra,West,Office Supplies,Bag,571,10,5139,1
13-08-2024,SO57210,CUST 20530,Nasik,Maharashtra,West,Office Supplies,Paper,596,12,6437,2
13-08-2024,SO57210,CUST 20530,Nasik,Maharashtra,West,Office Supplies,Bag,800,14,10080,4
13-08-2024,SO57240,CUST 11238,Mumbai,Maharashtra,West,Furniture,Chairs,7629,5,34331,5
13-08-2024,SO57240,CUST 11238,Mumbai,Maharashtra,West,Office Supplies,Paper,716,19,12244,1
13-08-2024,SO57240,CUST 11238,New Delhi,Delhi,North,Office Supplies,Bag,922,12,9958,4
14-08-2024,SO57207,CUST 15376,Bangalore,Karnataka,South,Office Supplies,Bag,174,10,1566,5
14-08-2024,SO57204,CUST 26680,Pune,Maharashtra,West,Technology,Computer,12069,2,21724,2
14-08-2024,SO57204,CUST 26680,Pune,Maharashtra,West,Technology,Computer,14363,2,25853,1
14-08-2024,SO57204,CUST 26680,Pune,Maharashtra,West,Technology,Computer,10808,2,19454,3
14-08-2024,SO57230,CUST 22174,Agra,Uttar Pradesh,Middle,Technology,Machines,10194,1,9175,1
14-08-2024,SO57226,CUST 19162,Gorakhpur,Haryana,North,Technology,Machines,11719,2,21094,5
14-08-2024,SO57226,CUST 19162,Kolkata,West Bengal,East,Furniture,Chairs,5103,3,13778,5
14-08-2024,SO57195,CUST 26762,Faridabad,Haryana,North,Furniture,Chairs,7052,3,19040,4
14-08-2024,SO57195,CUST 26762,Warangal,Telangana,South,Technology,Machines,10956,2,19721,2
14-08-2024,SO57241,CUST 14976,Mumbai,Maharashtra,West,Technology,Computer,11962,2,21532,4
14-08-2024,SO57232,CUST 21361,Gorakhpur,Haryana,North,Office Supplies,Paper,540,15,7290,5
14-08-2024,SO57232,CUST 21361,Kanpur,Uttar Pradesh,Middle,Technology,Computer,14167,2,25501,1
14-08-2024,SO57232,CUST 21361,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,528,12,5702,2
14-08-2024,SO57229,CUST 19563,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,6686,3,18052,3
14-08-2024,SO57229,CUST 19563,Kota,Chhattisgarh,Middle,Office Supplies,Envelopes,806,18,13057,1
14-08-2024,SO57222,CUST 11014,Mumbai,Maharashtra,West,Furniture,Chairs,5655,6,30537,3
14-08-2024,SO57275,CUST 16464,Jaipur,Rajasthan,West,Technology,Machines,14322,2,25780,3
14-08-2024,SO57260,CUST 11185,New Delhi,Delhi,North,Furniture,Chairs,7624,6,41170,4
14-08-2024,SO57242,CUST 12307,Ahmedabad,Gujarat,West,Technology,Computer,13585,2,24453,3
14-08-2024,SO57246,CUST 15434,Ajmer,Rajasthan,West,Furniture,Tables,6136,3,16567,4
14-08-2024,SO57292,CUST 14306,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,865,11,8564,2
14-08-2024,SO57292,CUST 14306,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6443,5,28994,1
14-08-2024,SO57292,CUST 14306,Agra,Uttar Pradesh,Middle,Technology,Computer,14509,2,26116,2
14-08-2024,SO57292,CUST 14306,Gorakhpur,Haryana,North,Office Supplies,Paper,604,10,5436,2
14-08-2024,SO57247,CUST 24470,Chennai,Tamil Nadu,South,Technology,Computer,12509,1,11258,4
14-08-2024,SO57247,CUST 24470,Chennai,Tamil Nadu,South,Furniture,Chairs,6033,6,32578,3
14-08-2024,SO57261,CUST 25842,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,558,11,5524,4
14-08-2024,SO57261,CUST 25842,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,348,12,3758,2
14-08-2024,SO57287,CUST 13237,Nagpur,Maharashtra,West,Technology,Computer,14987,1,13488,1
14-08-2024,SO57287,CUST 13237,Nagpur,Maharashtra,West,Technology,Computer,14215,2,25587,4
14-08-2024,SO57300,CUST 15926,Surat,Gujarat,West,Office Supplies,Envelopes,900,16,12960,5
14-08-2024,SO57300,CUST 15926,Surat,Gujarat,West,Furniture,Chairs,5609,5,25241,4
14-08-2024,SO57300,CUST 15926,Surat,Gujarat,West,Office Supplies,Envelopes,830,19,14193,4
14-08-2024,SO57300,CUST 15926,Pune,Maharashtra,West,Furniture,Tables,7648,6,41299,2
14-08-2024,SO57256,CUST 29109,Pune,Maharashtra,West,Office Supplies,Bag,665,18,10773,3
14-08-2024,SO57293,CUST 11004,Coimbatore,Tamil Nadu,South,Office Supplies,Bag,656,20,11808,1
14-08-2024,SO57293,CUST 11004,New Delhi,Delhi,North,Office Supplies,Bag,161,20,2898,5
14-08-2024,SO57264,CUST 24530,New Delhi,Delhi,North,Furniture,Chairs,6616,4,23818,2
14-08-2024,SO57276,CUST 18006,Hyderabad,Telangana,South,Technology,Computer,12073,1,10866,3
14-08-2024,SO57245,CUST 15640,New Delhi,Delhi,North,Technology,Computer,14604,1,13144,3
14-08-2024,SO57271,CUST 23048,Warangal,Telangana,South,Office Supplies,Bag,232,13,2714,2
14-08-2024,SO57271,CUST 23048,Agra,Uttar Pradesh,Middle,Technology,Computer,12591,2,22664,5
14-08-2024,SO57244,CUST 11505,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,342,15,4617,5
14-08-2024,SO57244,CUST 11505,Chennai,Tamil Nadu,South,Office Supplies,Envelopes,997,17,15254,3
14-08-2024,SO57259,CUST 25338,Bhopal,Madhya Pradesh,Middle,Furniture,Chairs,6305,4,22698,4
14-08-2024,SO57285,CUST 19161,New Delhi,Delhi,North,Technology,Machines,13923,2,25061,4
14-08-2024,SO57294,CUST 11029,New Delhi,Delhi,North,Technology,Machines,14554,1,13099,2
14-08-2024,SO57294,CUST 11029,New Delhi,Delhi,North,Office Supplies,Paper,908,10,8172,4
14-08-2024,SO57263,CUST 22756,New Delhi,Delhi,North,Technology,Computer,12675,1,11408,5
14-08-2024,SO57263,CUST 22756,New Delhi,Delhi,North,Furniture,Tables,6953,3,18773,4
14-08-2024,SO57277,CUST 26874,New Delhi,Delhi,North,Office Supplies,Envelopes,659,13,7710,1
14-08-2024,SO57299,CUST 12648,Bangalore,Karnataka,South,Technology,Computer,10236,2,18425,1
14-08-2024,SO57299,CUST 12648,Agra,Uttar Pradesh,Middle,Furniture,Chairs,7325,5,32963,2
14-08-2024,SO57299,CUST 12648,Nellore,Andhra Pradesh,South,Technology,Machines,14082,1,12674,2
14-08-2024,SO57280,CUST 16251,Pune,Maharashtra,West,Technology,Machines,14347,2,25825,1
14-08-2024,SO57279,CUST 16058,Pune,Maharashtra,West,Office Supplies,Envelopes,572,17,8752,4
14-08-2024,SO57243,CUST 12301,Indore,Madhya Pradesh,Middle,Furniture,Chairs,5376,3,14515,4
14-08-2024,SO57291,CUST 12391,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,236,19,4036,3
14-08-2024,SO57272,CUST 17162,Varanasi,Uttar Pradesh,Middle,Office Supplies,Envelopes,573,15,7736,3
14-08-2024,SO57272,CUST 17162,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,804,14,10130,5
14-08-2024,SO57284,CUST 11352,Patna,Bihar,East,Office Supplies,Bag,500,17,7650,2
14-08-2024,SO57274,CUST 13549,Bangalore,Karnataka,South,Furniture,Chairs,7786,6,42044,5
14-08-2024,SO57265,CUST 23588,Raipur,Chhattisgarh,Middle,Office Supplies,Paper,305,13,3569,1
14-08-2024,SO57265,CUST 23588,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,787,15,10625,4
14-08-2024,SO57273,CUST 15400,Faridabad,Haryana,North,Office Supplies,Paper,768,15,10368,2
14-08-2024,SO57296,CUST 25059,Hyderabad,Telangana,South,Furniture,Chairs,7135,5,32108,4
14-08-2024,SO57295,CUST 12688,Nasik,Maharashtra,West,Office Supplies,Bag,157,16,2261,4
14-08-2024,SO57295,CUST 12688,Patna,Bihar,East,Office Supplies,Bag,333,17,5095,4
14-08-2024,SO57252,CUST 18004,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,187,15,2525,5
14-08-2024,SO57283,CUST 13599,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,661,20,11898,5
14-08-2024,SO57286,CUST 14343,Guwahati,Assam,East,Office Supplies,Envelopes,111,19,1898,3
14-08-2024,SO57321,CUST 27072,Mumbai,Maharashtra,West,Office Supplies,Envelopes,639,16,9202,2
14-08-2024,SO57334,CUST 16248,Madurai,Tamil Nadu,South,Technology,Computer,14106,2,25391,3
14-08-2024,SO57366,CUST 21582,Kota,Chhattisgarh,Middle,Technology,Machines,14684,1,13216,5
14-08-2024,SO57304,CUST 24920,Jaipur,Rajasthan,West,Office Supplies,Bag,199,10,1791,5
14-08-2024,SO57304,CUST 24920,Jaipur,Rajasthan,West,Office Supplies,Envelopes,954,11,9445,3
14-08-2024,SO57340,CUST 11197,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,616,18,9979,4
14-08-2024,SO57308,CUST 11530,Surat,Gujarat,West,Furniture,Chairs,7950,5,35775,1
14-08-2024,SO57335,CUST 19399,Kolkata,West Bengal,East,Office Supplies,Envelopes,888,12,9590,4
14-08-2024,SO57335,CUST 19399,Chennai,Tamil Nadu,South,Office Supplies,Paper,456,11,4514,5
14-08-2024,SO57317,CUST 12092,Srinagar,Jammu and Kashmir,North,Furniture,Chairs,5801,3,15663,3
14-08-2024,SO57341,CUST 12095,New Delhi,Delhi,North,Furniture,Tables,7182,3,19391,3
14-08-2024,SO57341,CUST 12095,New Delhi,Delhi,North,Office Supplies,Paper,665,18,10773,3
14-08-2024,SO57309,CUST 14068,Gorakhpur,Haryana,North,Office Supplies,Paper,605,16,8712,5
14-08-2024,SO57352,CUST 14387,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6465,3,17456,4
14-08-2024,SO57347,CUST 13344,Kota,Chhattisgarh,Middle,Technology,Computer,11754,2,21157,4
14-08-2024,SO57358,CUST 21380,Thane,Maharashtra,West,Office Supplies,Envelopes,593,17,9073,5
14-08-2024,SO57303,CUST 24919,Thane,Maharashtra,West,Technology,Machines,14982,2,26968,5
14-08-2024,SO57303,CUST 24919,Thane,Maharashtra,West,Furniture,Chairs,5593,3,15101,3
14-08-2024,SO57320,CUST 27194,Pune,Maharashtra,West,Technology,Computer,10880,1,9792,4
14-08-2024,SO57320,CUST 27194,Indore,Madhya Pradesh,Middle,Office Supplies,Envelopes,719,20,12942,4
14-08-2024,SO57350,CUST 16784,Indore,Madhya Pradesh,Middle,Office Supplies,Paper,749,16,10786,2
14-08-2024,SO57328,CUST 21776,Bhopal,Madhya Pradesh,Middle,Office Supplies,Envelopes,393,20,7074,3
14-08-2024,SO57364,CUST 25050,Mumbai,Maharashtra,West,Office Supplies,Envelopes,655,18,10611,4
14-08-2024,SO57331,CUST 17455,Bangalore,Karnataka,South,Furniture,Chairs,5198,4,18713,4
